VDAG_01959	1aef15f05f8ce5f213f791bc600eb00e	245	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	21	245	-	T	11-12-2024	-	-	-	-
VDAG_01959	1aef15f05f8ce5f213f791bc600eb00e	245	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	4	14	-	T	11-12-2024	-	-	-	-
VDAG_01959	1aef15f05f8ce5f213f791bc600eb00e	245	Pfam	PF03443	Auxiliary Activity family 9 (formerly GH61)	21	232	6.9E-57	T	11-12-2024	IPR005103	Auxiliary Activity family 9, catalytic domain	-	MetaCyc:PWY-2961|MetaCyc:PWY-5132|MetaCyc:PWY-5133|MetaCyc:PWY-5175|MetaCyc:PWY-5368|MetaCyc:PWY-5748|MetaCyc:PWY-5775|MetaCyc:PWY-5795|MetaCyc:PWY-5875|MetaCyc:PWY-5947|MetaCyc:PWY-6279|MetaCyc:PWY-6280|MetaCyc:PWY-6286|MetaCyc:PWY-6346|MetaCyc:PWY-6788|MetaCyc:PWY-699|MetaCyc:PWY-7495|MetaCyc:PWY-7849|MetaCyc:PWY-7857|MetaCyc:PWY-8399|MetaCyc:PWY-8400|MetaCyc:PWY-8412
VDAG_01959	1aef15f05f8ce5f213f791bc600eb00e	245	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	20	-	T	11-12-2024	-	-	-	-
VDAG_01959	1aef15f05f8ce5f213f791bc600eb00e	245	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	3	-	T	11-12-2024	-	-	-	-
VDAG_01959	1aef15f05f8ce5f213f791bc600eb00e	245	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	15	20	-	T	11-12-2024	-	-	-	-
VDAG_01959	1aef15f05f8ce5f213f791bc600eb00e	245	Gene3D	G3DSA:2.70.50.70	-	21	245	3.1E-70	T	11-12-2024	-	-	-	-
VDAG_01959	1aef15f05f8ce5f213f791bc600eb00e	245	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	20	-	T	11-12-2024	-	-	-	-
VDAG_01959	1aef15f05f8ce5f213f791bc600eb00e	245	CDD	cd21175	LPMO_AA9	21	241	5.51909E-77	T	11-12-2024	IPR005103	Auxiliary Activity family 9, catalytic domain	-	MetaCyc:PWY-2961|MetaCyc:PWY-5132|MetaCyc:PWY-5133|MetaCyc:PWY-5175|MetaCyc:PWY-5368|MetaCyc:PWY-5748|MetaCyc:PWY-5775|MetaCyc:PWY-5795|MetaCyc:PWY-5875|MetaCyc:PWY-5947|MetaCyc:PWY-6279|MetaCyc:PWY-6280|MetaCyc:PWY-6286|MetaCyc:PWY-6346|MetaCyc:PWY-6788|MetaCyc:PWY-699|MetaCyc:PWY-7495|MetaCyc:PWY-7849|MetaCyc:PWY-7857|MetaCyc:PWY-8399|MetaCyc:PWY-8400|MetaCyc:PWY-8412
VDAG_00191	7c99cde13bd161785ae54fcb5cec0b70	211	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	17	-	T	11-12-2024	-	-	-	-
VDAG_00191	7c99cde13bd161785ae54fcb5cec0b70	211	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	2	-	T	11-12-2024	-	-	-	-
VDAG_00191	7c99cde13bd161785ae54fcb5cec0b70	211	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	5	27	-	T	11-12-2024	-	-	-	-
VDAG_00191	7c99cde13bd161785ae54fcb5cec0b70	211	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	13	17	-	T	11-12-2024	-	-	-	-
VDAG_00191	7c99cde13bd161785ae54fcb5cec0b70	211	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	3	12	-	T	11-12-2024	-	-	-	-
VDAG_00191	7c99cde13bd161785ae54fcb5cec0b70	211	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	18	211	-	T	11-12-2024	-	-	-	-
VDAG_00191	7c99cde13bd161785ae54fcb5cec0b70	211	Pfam	PF09362	Domain of unknown function (DUF1996)	78	153	1.4E-6	T	11-12-2024	IPR018535	Domain of unknown function DUF1996	-	-
VDAG_00191	7c99cde13bd161785ae54fcb5cec0b70	211	Pfam	PF09362	Domain of unknown function (DUF1996)	33	81	5.5E-4	T	11-12-2024	IPR018535	Domain of unknown function DUF1996	-	-
VDAG_00191	7c99cde13bd161785ae54fcb5cec0b70	211	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	17	-	T	11-12-2024	-	-	-	-
VDAG_00191	7c99cde13bd161785ae54fcb5cec0b70	211	PANTHER	PTHR43662	-	79	152	3.0E-24	T	11-12-2024	-	-	-	-
VDAG_03804	e4c78d209a261405f526e2f701640872	191	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	2	-	T	11-12-2024	-	-	-	-
VDAG_03804	e4c78d209a261405f526e2f701640872	191	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	18	-	T	11-12-2024	-	-	-	-
VDAG_03804	e4c78d209a261405f526e2f701640872	191	Gene3D	G3DSA:1.20.1280.140	-	103	190	5.9E-8	T	11-12-2024	-	-	-	-
VDAG_03804	e4c78d209a261405f526e2f701640872	191	PANTHER	PTHR38123	CELL WALL SERINE-THREONINE-RICH GALACTOMANNOPROTEIN MP1 (AFU_ORTHOLOGUE AFUA_4G03240)	1	191	9.6E-15	T	11-12-2024	-	-	GO:0005576(PANTHER)	-
VDAG_03804	e4c78d209a261405f526e2f701640872	191	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	3	13	-	T	11-12-2024	-	-	-	-
VDAG_03804	e4c78d209a261405f526e2f701640872	191	Pfam	PF12296	Hydrophobic surface binding protein A	39	161	1.3E-14	T	11-12-2024	IPR021054	Cell wall mannoprotein 1	-	-
VDAG_03804	e4c78d209a261405f526e2f701640872	191	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	19	191	-	T	11-12-2024	-	-	-	-
VDAG_03804	e4c78d209a261405f526e2f701640872	191	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	14	18	-	T	11-12-2024	-	-	-	-
VDAG_03804	e4c78d209a261405f526e2f701640872	191	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	18	-	T	11-12-2024	-	-	-	-
VDAG_00902	5328b49d08bacc8f7c516bb901b9340f	366	MobiDBLite	mobidb-lite	consensus disorder prediction	287	308	-	T	11-12-2024	-	-	-	-
VDAG_00902	5328b49d08bacc8f7c516bb901b9340f	366	ProSiteProfiles	PS51782	LysM domain profile.	317	363	11.50085	T	11-12-2024	IPR018392	LysM domain	-	MetaCyc:PWY-1921|MetaCyc:PWY-5821|MetaCyc:PWY-5835|MetaCyc:PWY-5976|MetaCyc:PWY-6190|MetaCyc:PWY-6308|MetaCyc:PWY-6322|MetaCyc:PWY-6339|MetaCyc:PWY-6415|MetaCyc:PWY-6527|MetaCyc:PWY-6558|MetaCyc:PWY-6717|MetaCyc:PWY-6735|MetaCyc:PWY-6737|MetaCyc:PWY-6749|MetaCyc:PWY-6784|MetaCyc:PWY-6821|MetaCyc:PWY-6848|MetaCyc:PWY-6855|MetaCyc:PWY-6902|MetaCyc:PWY-6906|MetaCyc:PWY-6972|MetaCyc:PWY-7002|MetaCyc:PWY-7056|MetaCyc:PWY-7057|MetaCyc:PWY-7074|MetaCyc:PWY-7091|MetaCyc:PWY-7133|MetaCyc:PWY-7134|MetaCyc:PWY-7256|MetaCyc:PWY-7352|MetaCyc:PWY-7367|MetaCyc:PWY-7445|MetaCyc:PWY-7491|MetaCyc:PWY-7521|MetaCyc:PWY-7529|MetaCyc:PWY-7599|MetaCyc:PWY-7647|MetaCyc:PWY-7660|MetaCyc:PWY-7712|MetaCyc:PWY-7713|MetaCyc:PWY-7730|MetaCyc:PWY-7769|MetaCyc:PWY-7815|MetaCyc:PWY-7816|MetaCyc:PWY-7819|MetaCyc:PWY-7822|MetaCyc:PWY-7883|MetaCyc:PWY-7982|MetaCyc:PWY-8058|MetaCyc:PWY-8119|MetaCyc:PWY-8143|MetaCyc:PWY-8247|MetaCyc:PWY-8366|MetaCyc:PWY-8384|MetaCyc:PWY-8390|MetaCyc:PWY-8391|MetaCyc:PWY-842|MetaCyc:PWY-8435|MetaCyc:PWY-8436|MetaCyc:PWY-8455|MetaCyc:PWY-862
VDAG_00902	5328b49d08bacc8f7c516bb901b9340f	366	Gene3D	G3DSA:3.10.350.10	LysM domain	315	363	6.2E-11	T	11-12-2024	IPR036779	LysM domain superfamily	-	MetaCyc:PWY-1921|MetaCyc:PWY-5821|MetaCyc:PWY-5835|MetaCyc:PWY-5976|MetaCyc:PWY-6190|MetaCyc:PWY-6308|MetaCyc:PWY-6322|MetaCyc:PWY-6339|MetaCyc:PWY-6415|MetaCyc:PWY-6527|MetaCyc:PWY-6558|MetaCyc:PWY-6717|MetaCyc:PWY-6735|MetaCyc:PWY-6737|MetaCyc:PWY-6749|MetaCyc:PWY-6784|MetaCyc:PWY-6821|MetaCyc:PWY-6848|MetaCyc:PWY-6855|MetaCyc:PWY-6902|MetaCyc:PWY-6906|MetaCyc:PWY-6972|MetaCyc:PWY-7002|MetaCyc:PWY-7056|MetaCyc:PWY-7057|MetaCyc:PWY-7074|MetaCyc:PWY-7091|MetaCyc:PWY-7133|MetaCyc:PWY-7134|MetaCyc:PWY-7256|MetaCyc:PWY-7352|MetaCyc:PWY-7367|MetaCyc:PWY-7445|MetaCyc:PWY-7491|MetaCyc:PWY-7521|MetaCyc:PWY-7529|MetaCyc:PWY-7599|MetaCyc:PWY-7647|MetaCyc:PWY-7660|MetaCyc:PWY-7712|MetaCyc:PWY-7713|MetaCyc:PWY-7730|MetaCyc:PWY-7769|MetaCyc:PWY-7815|MetaCyc:PWY-7816|MetaCyc:PWY-7819|MetaCyc:PWY-7822|MetaCyc:PWY-7883|MetaCyc:PWY-7982|MetaCyc:PWY-8058|MetaCyc:PWY-8119|MetaCyc:PWY-8143|MetaCyc:PWY-8247|MetaCyc:PWY-8366|MetaCyc:PWY-8384|MetaCyc:PWY-8390|MetaCyc:PWY-8391|MetaCyc:PWY-842|MetaCyc:PWY-8435|MetaCyc:PWY-8436|MetaCyc:PWY-8455|MetaCyc:PWY-862
VDAG_00902	5328b49d08bacc8f7c516bb901b9340f	366	Gene3D	G3DSA:3.10.350.10	LysM domain	226	274	9.5E-12	T	11-12-2024	IPR036779	LysM domain superfamily	-	MetaCyc:PWY-1921|MetaCyc:PWY-5821|MetaCyc:PWY-5835|MetaCyc:PWY-5976|MetaCyc:PWY-6190|MetaCyc:PWY-6308|MetaCyc:PWY-6322|MetaCyc:PWY-6339|MetaCyc:PWY-6415|MetaCyc:PWY-6527|MetaCyc:PWY-6558|MetaCyc:PWY-6717|MetaCyc:PWY-6735|MetaCyc:PWY-6737|MetaCyc:PWY-6749|MetaCyc:PWY-6784|MetaCyc:PWY-6821|MetaCyc:PWY-6848|MetaCyc:PWY-6855|MetaCyc:PWY-6902|MetaCyc:PWY-6906|MetaCyc:PWY-6972|MetaCyc:PWY-7002|MetaCyc:PWY-7056|MetaCyc:PWY-7057|MetaCyc:PWY-7074|MetaCyc:PWY-7091|MetaCyc:PWY-7133|MetaCyc:PWY-7134|MetaCyc:PWY-7256|MetaCyc:PWY-7352|MetaCyc:PWY-7367|MetaCyc:PWY-7445|MetaCyc:PWY-7491|MetaCyc:PWY-7521|MetaCyc:PWY-7529|MetaCyc:PWY-7599|MetaCyc:PWY-7647|MetaCyc:PWY-7660|MetaCyc:PWY-7712|MetaCyc:PWY-7713|MetaCyc:PWY-7730|MetaCyc:PWY-7769|MetaCyc:PWY-7815|MetaCyc:PWY-7816|MetaCyc:PWY-7819|MetaCyc:PWY-7822|MetaCyc:PWY-7883|MetaCyc:PWY-7982|MetaCyc:PWY-8058|MetaCyc:PWY-8119|MetaCyc:PWY-8143|MetaCyc:PWY-8247|MetaCyc:PWY-8366|MetaCyc:PWY-8384|MetaCyc:PWY-8390|MetaCyc:PWY-8391|MetaCyc:PWY-842|MetaCyc:PWY-8435|MetaCyc:PWY-8436|MetaCyc:PWY-8455|MetaCyc:PWY-862
VDAG_00902	5328b49d08bacc8f7c516bb901b9340f	366	Gene3D	G3DSA:3.10.350.10	LysM domain	138	186	2.4E-12	T	11-12-2024	IPR036779	LysM domain superfamily	-	MetaCyc:PWY-1921|MetaCyc:PWY-5821|MetaCyc:PWY-5835|MetaCyc:PWY-5976|MetaCyc:PWY-6190|MetaCyc:PWY-6308|MetaCyc:PWY-6322|MetaCyc:PWY-6339|MetaCyc:PWY-6415|MetaCyc:PWY-6527|MetaCyc:PWY-6558|MetaCyc:PWY-6717|MetaCyc:PWY-6735|MetaCyc:PWY-6737|MetaCyc:PWY-6749|MetaCyc:PWY-6784|MetaCyc:PWY-6821|MetaCyc:PWY-6848|MetaCyc:PWY-6855|MetaCyc:PWY-6902|MetaCyc:PWY-6906|MetaCyc:PWY-6972|MetaCyc:PWY-7002|MetaCyc:PWY-7056|MetaCyc:PWY-7057|MetaCyc:PWY-7074|MetaCyc:PWY-7091|MetaCyc:PWY-7133|MetaCyc:PWY-7134|MetaCyc:PWY-7256|MetaCyc:PWY-7352|MetaCyc:PWY-7367|MetaCyc:PWY-7445|MetaCyc:PWY-7491|MetaCyc:PWY-7521|MetaCyc:PWY-7529|MetaCyc:PWY-7599|MetaCyc:PWY-7647|MetaCyc:PWY-7660|MetaCyc:PWY-7712|MetaCyc:PWY-7713|MetaCyc:PWY-7730|MetaCyc:PWY-7769|MetaCyc:PWY-7815|MetaCyc:PWY-7816|MetaCyc:PWY-7819|MetaCyc:PWY-7822|MetaCyc:PWY-7883|MetaCyc:PWY-7982|MetaCyc:PWY-8058|MetaCyc:PWY-8119|MetaCyc:PWY-8143|MetaCyc:PWY-8247|MetaCyc:PWY-8366|MetaCyc:PWY-8384|MetaCyc:PWY-8390|MetaCyc:PWY-8391|MetaCyc:PWY-842|MetaCyc:PWY-8435|MetaCyc:PWY-8436|MetaCyc:PWY-8455|MetaCyc:PWY-862
VDAG_00902	5328b49d08bacc8f7c516bb901b9340f	366	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	15	-	T	11-12-2024	-	-	-	-
VDAG_00902	5328b49d08bacc8f7c516bb901b9340f	366	MobiDBLite	mobidb-lite	consensus disorder prediction	278	308	-	T	11-12-2024	-	-	-	-
VDAG_00902	5328b49d08bacc8f7c516bb901b9340f	366	ProSiteProfiles	PS51782	LysM domain profile.	140	186	10.512722	T	11-12-2024	IPR018392	LysM domain	-	MetaCyc:PWY-1921|MetaCyc:PWY-5821|MetaCyc:PWY-5835|MetaCyc:PWY-5976|MetaCyc:PWY-6190|MetaCyc:PWY-6308|MetaCyc:PWY-6322|MetaCyc:PWY-6339|MetaCyc:PWY-6415|MetaCyc:PWY-6527|MetaCyc:PWY-6558|MetaCyc:PWY-6717|MetaCyc:PWY-6735|MetaCyc:PWY-6737|MetaCyc:PWY-6749|MetaCyc:PWY-6784|MetaCyc:PWY-6821|MetaCyc:PWY-6848|MetaCyc:PWY-6855|MetaCyc:PWY-6902|MetaCyc:PWY-6906|MetaCyc:PWY-6972|MetaCyc:PWY-7002|MetaCyc:PWY-7056|MetaCyc:PWY-7057|MetaCyc:PWY-7074|MetaCyc:PWY-7091|MetaCyc:PWY-7133|MetaCyc:PWY-7134|MetaCyc:PWY-7256|MetaCyc:PWY-7352|MetaCyc:PWY-7367|MetaCyc:PWY-7445|MetaCyc:PWY-7491|MetaCyc:PWY-7521|MetaCyc:PWY-7529|MetaCyc:PWY-7599|MetaCyc:PWY-7647|MetaCyc:PWY-7660|MetaCyc:PWY-7712|MetaCyc:PWY-7713|MetaCyc:PWY-7730|MetaCyc:PWY-7769|MetaCyc:PWY-7815|MetaCyc:PWY-7816|MetaCyc:PWY-7819|MetaCyc:PWY-7822|MetaCyc:PWY-7883|MetaCyc:PWY-7982|MetaCyc:PWY-8058|MetaCyc:PWY-8119|MetaCyc:PWY-8143|MetaCyc:PWY-8247|MetaCyc:PWY-8366|MetaCyc:PWY-8384|MetaCyc:PWY-8390|MetaCyc:PWY-8391|MetaCyc:PWY-842|MetaCyc:PWY-8435|MetaCyc:PWY-8436|MetaCyc:PWY-8455|MetaCyc:PWY-862
VDAG_00902	5328b49d08bacc8f7c516bb901b9340f	366	MobiDBLite	mobidb-lite	consensus disorder prediction	99	130	-	T	11-12-2024	-	-	-	-
VDAG_00902	5328b49d08bacc8f7c516bb901b9340f	366	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	2	10	-	T	11-12-2024	-	-	-	-
VDAG_00902	5328b49d08bacc8f7c516bb901b9340f	366	MobiDBLite	mobidb-lite	consensus disorder prediction	107	120	-	T	11-12-2024	-	-	-	-
VDAG_00902	5328b49d08bacc8f7c516bb901b9340f	366	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	1	-	T	11-12-2024	-	-	-	-
VDAG_00902	5328b49d08bacc8f7c516bb901b9340f	366	CDD	cd00118	LysM	140	181	3.70145E-4	T	11-12-2024	IPR018392	LysM domain	-	MetaCyc:PWY-1921|MetaCyc:PWY-5821|MetaCyc:PWY-5835|MetaCyc:PWY-5976|MetaCyc:PWY-6190|MetaCyc:PWY-6308|MetaCyc:PWY-6322|MetaCyc:PWY-6339|MetaCyc:PWY-6415|MetaCyc:PWY-6527|MetaCyc:PWY-6558|MetaCyc:PWY-6717|MetaCyc:PWY-6735|MetaCyc:PWY-6737|MetaCyc:PWY-6749|MetaCyc:PWY-6784|MetaCyc:PWY-6821|MetaCyc:PWY-6848|MetaCyc:PWY-6855|MetaCyc:PWY-6902|MetaCyc:PWY-6906|MetaCyc:PWY-6972|MetaCyc:PWY-7002|MetaCyc:PWY-7056|MetaCyc:PWY-7057|MetaCyc:PWY-7074|MetaCyc:PWY-7091|MetaCyc:PWY-7133|MetaCyc:PWY-7134|MetaCyc:PWY-7256|MetaCyc:PWY-7352|MetaCyc:PWY-7367|MetaCyc:PWY-7445|MetaCyc:PWY-7491|MetaCyc:PWY-7521|MetaCyc:PWY-7529|MetaCyc:PWY-7599|MetaCyc:PWY-7647|MetaCyc:PWY-7660|MetaCyc:PWY-7712|MetaCyc:PWY-7713|MetaCyc:PWY-7730|MetaCyc:PWY-7769|MetaCyc:PWY-7815|MetaCyc:PWY-7816|MetaCyc:PWY-7819|MetaCyc:PWY-7822|MetaCyc:PWY-7883|MetaCyc:PWY-7982|MetaCyc:PWY-8058|MetaCyc:PWY-8119|MetaCyc:PWY-8143|MetaCyc:PWY-8247|MetaCyc:PWY-8366|MetaCyc:PWY-8384|MetaCyc:PWY-8390|MetaCyc:PWY-8391|MetaCyc:PWY-842|MetaCyc:PWY-8435|MetaCyc:PWY-8436|MetaCyc:PWY-8455|MetaCyc:PWY-862
VDAG_00902	5328b49d08bacc8f7c516bb901b9340f	366	MobiDBLite	mobidb-lite	consensus disorder prediction	197	216	-	T	11-12-2024	-	-	-	-
VDAG_00902	5328b49d08bacc8f7c516bb901b9340f	366	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	16	366	-	T	11-12-2024	-	-	-	-
VDAG_00902	5328b49d08bacc8f7c516bb901b9340f	366	Gene3D	G3DSA:3.10.350.10	LysM domain	54	95	1.5E-6	T	11-12-2024	IPR036779	LysM domain superfamily	-	MetaCyc:PWY-1921|MetaCyc:PWY-5821|MetaCyc:PWY-5835|MetaCyc:PWY-5976|MetaCyc:PWY-6190|MetaCyc:PWY-6308|MetaCyc:PWY-6322|MetaCyc:PWY-6339|MetaCyc:PWY-6415|MetaCyc:PWY-6527|MetaCyc:PWY-6558|MetaCyc:PWY-6717|MetaCyc:PWY-6735|MetaCyc:PWY-6737|MetaCyc:PWY-6749|MetaCyc:PWY-6784|MetaCyc:PWY-6821|MetaCyc:PWY-6848|MetaCyc:PWY-6855|MetaCyc:PWY-6902|MetaCyc:PWY-6906|MetaCyc:PWY-6972|MetaCyc:PWY-7002|MetaCyc:PWY-7056|MetaCyc:PWY-7057|MetaCyc:PWY-7074|MetaCyc:PWY-7091|MetaCyc:PWY-7133|MetaCyc:PWY-7134|MetaCyc:PWY-7256|MetaCyc:PWY-7352|MetaCyc:PWY-7367|MetaCyc:PWY-7445|MetaCyc:PWY-7491|MetaCyc:PWY-7521|MetaCyc:PWY-7529|MetaCyc:PWY-7599|MetaCyc:PWY-7647|MetaCyc:PWY-7660|MetaCyc:PWY-7712|MetaCyc:PWY-7713|MetaCyc:PWY-7730|MetaCyc:PWY-7769|MetaCyc:PWY-7815|MetaCyc:PWY-7816|MetaCyc:PWY-7819|MetaCyc:PWY-7822|MetaCyc:PWY-7883|MetaCyc:PWY-7982|MetaCyc:PWY-8058|MetaCyc:PWY-8119|MetaCyc:PWY-8143|MetaCyc:PWY-8247|MetaCyc:PWY-8366|MetaCyc:PWY-8384|MetaCyc:PWY-8390|MetaCyc:PWY-8391|MetaCyc:PWY-842|MetaCyc:PWY-8435|MetaCyc:PWY-8436|MetaCyc:PWY-8455|MetaCyc:PWY-862
VDAG_00902	5328b49d08bacc8f7c516bb901b9340f	366	CDD	cd00118	LysM	228	269	0.00104186	T	11-12-2024	IPR018392	LysM domain	-	MetaCyc:PWY-1921|MetaCyc:PWY-5821|MetaCyc:PWY-5835|MetaCyc:PWY-5976|MetaCyc:PWY-6190|MetaCyc:PWY-6308|MetaCyc:PWY-6322|MetaCyc:PWY-6339|MetaCyc:PWY-6415|MetaCyc:PWY-6527|MetaCyc:PWY-6558|MetaCyc:PWY-6717|MetaCyc:PWY-6735|MetaCyc:PWY-6737|MetaCyc:PWY-6749|MetaCyc:PWY-6784|MetaCyc:PWY-6821|MetaCyc:PWY-6848|MetaCyc:PWY-6855|MetaCyc:PWY-6902|MetaCyc:PWY-6906|MetaCyc:PWY-6972|MetaCyc:PWY-7002|MetaCyc:PWY-7056|MetaCyc:PWY-7057|MetaCyc:PWY-7074|MetaCyc:PWY-7091|MetaCyc:PWY-7133|MetaCyc:PWY-7134|MetaCyc:PWY-7256|MetaCyc:PWY-7352|MetaCyc:PWY-7367|MetaCyc:PWY-7445|MetaCyc:PWY-7491|MetaCyc:PWY-7521|MetaCyc:PWY-7529|MetaCyc:PWY-7599|MetaCyc:PWY-7647|MetaCyc:PWY-7660|MetaCyc:PWY-7712|MetaCyc:PWY-7713|MetaCyc:PWY-7730|MetaCyc:PWY-7769|MetaCyc:PWY-7815|MetaCyc:PWY-7816|MetaCyc:PWY-7819|MetaCyc:PWY-7822|MetaCyc:PWY-7883|MetaCyc:PWY-7982|MetaCyc:PWY-8058|MetaCyc:PWY-8119|MetaCyc:PWY-8143|MetaCyc:PWY-8247|MetaCyc:PWY-8366|MetaCyc:PWY-8384|MetaCyc:PWY-8390|MetaCyc:PWY-8391|MetaCyc:PWY-842|MetaCyc:PWY-8435|MetaCyc:PWY-8436|MetaCyc:PWY-8455|MetaCyc:PWY-862
